1.06772927	1.06264676	2.93097464	3.10567123	0.01808007	0.06705320	0.00002502	0.00026926	0.00000061	0.00002783	13.88048051	11.68911441	0.00002893	0.00015148	0.17519844	0.54352826	0.70325027	0.75007595	0.66415994	0.73081442
1.14581777	1.15394244	5.76887507	5.99214345	0.09291531	0.29738968	0.00014392	0.00149252	0.00000327	0.00014249	13.74981329	12.69336688	0.00039152	0.00144344	0.43158515	1.49011517	1.54784556	1.64791335	1.50525985	1.59098088
1.02282943	1.03526057	1.36544034	1.38623777	0.00890610	0.04029561	0.00002992	0.00042355	0.00000088	0.00003237	6.13697657	7.24682397	0.00009200	0.00012280	0.21850592	0.70581161	0.36136136	0.37223882	0.33898934	0.35754788
1.06395781	1.06471374	2.60104632	2.77690861	0.02684505	0.12228074	0.00006526	0.00100057	0.00000153	0.00009423	4.25583125	11.71185115	0.00013936	0.00047095	0.30541975	1.03209049	0.69799906	0.69880216	0.65925656	0.65183959
1.00096601	1.00145950	1.06928917	1.75536224	0.00558277	0.03402737	0.00001135	0.00023442	0.00000025	0.00002453	6.00579608	13.01897348	0.00000191	0.00002595	0.05624014	0.40690366	0.15370388	0.32723680	0.13446680	0.24508280
1.00205698	1.00165802	0.34949438	0.70711907	0.00113903	0.01843558	0.00000605	0.00033317	0.00000028	0.00005731	3.00617094	4.00663209	0.00000673	0.00004819	0.08686348	0.54054414	0.09078932	0.16581592	0.08096635	0.13504239
1.01637882	1.01560987	2.42604652	1.57267861	0.02179801	0.04606069	0.00004710	0.00033242	0.00000170	0.00005559	13.21292472	9.14048883	0.00001124	0.00007507	0.18030575	0.45811463	0.46348894	0.35122191	0.32585389	0.31578329
1.01037742	1.00934679	4.10768514	3.52438233	0.03913396	0.07829396	0.00004465	0.00029943	0.00000183	0.00005332	20.20754844	22.20562936	0.00001475	0.00006885	0.16680427	0.54564026	0.81219346	0.79022306	0.72757743	0.73514122
1.00161270	1.00199225	2.70228952	2.03156194	0.01764816	0.03964987	0.00002896	0.00021745	0.00000127	0.00003185	19.03064121	13.02589925	0.00001418	0.00006581	0.15848885	0.45958998	0.53643027	0.46397594	0.44439723	0.39708653
1.01627931	1.01343233	1.92360432	1.85278894	0.01106253	0.03472454	0.00001741	0.00018659	0.00000073	0.00002577	12.19535177	12.16118793	0.00001849	0.00003966	0.12986891	0.41684223	0.45837672	0.42975540	0.42516264	0.38724909
1.01111704	1.01014325	1.60108827	1.87023405	0.01044616	0.05778046	0.00002674	0.00047259	0.00000111	0.00004211	9.10005335	11.11157571	0.00001462	0.00005979	0.15573639	0.53697472	0.33793725	0.36203040	0.29775383	0.31011788
1.00388400	1.00369079	1.59506197	1.65593602	0.00909808	0.03757976	0.00002211	0.00029451	0.00000084	0.00004469	12.04660804	12.04428953	0.00000861	0.00002940	0.14060614	0.47524569	0.32141692	0.33531558	0.27031120	0.24347332
1.02583695	1.02036775	1.80051410	2.74176573	0.01610303	0.07466022	0.00002919	0.00047321	0.00000101	0.00007697	7.18085863	13.26478074	0.00004354	0.00013336	0.14147788	0.69406378	0.43360115	0.60611310	0.41658009	0.56057787
1.00719166	1.00697117	2.79877612	2.39135615	0.01979279	0.06749570	0.00003341	0.00037550	0.00000160	0.00006721	17.12225830	13.09062515	0.00002631	0.00008559	0.18282296	0.59977730	0.60166022	0.59741301	0.52652957	0.56568796
1.04413593	1.02787828	2.07639287	1.47748041	0.02035689	0.03104368	0.00005490	0.00028544	0.00000145	0.00003144	8.35308742	6.16726967	0.00004445	0.00012388	0.22540157	0.65234994	0.46427394	0.39374198	0.41445587	0.37171558
1.00627735	1.00676964	0.95572771	1.39288856	0.00682062	0.04762746	0.00002366	0.00060637	0.00000059	0.00008341	7.04394147	7.04738747	0.00000371	0.00005453	0.11935059	0.59505589	0.19112147	0.25874903	0.15672874	0.17983529
1.00821914	1.00871539	1.18209842	1.31230918	0.00901546	0.02996493	0.00003073	0.00035575	0.00000138	0.00005069	6.04931484	6.05229236	0.00002668	0.00010664	0.18104369	0.61642286	0.29503105	0.28774508	0.27416210	0.24452009
